,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1761,1,0,0,0,58,1,1,24.45,1513.6,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1762,1,0,1,1,35,1,1,89.65,3161.6,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1763,0,0,0,0,2,1,1,45.4,80.95,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1764,1,0,1,1,63,1,0,75.7,4676.7,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True
1765,0,0,1,0,58,1,1,110.65,6526.65,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
1766,0,0,1,1,27,1,1,20.55,583.3,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1767,0,0,1,0,71,1,1,115.15,8078.1,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1768,0,0,0,0,63,1,0,58.55,3503.5,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1769,1,0,1,0,71,1,1,93.25,6669.45,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1770,0,1,0,0,41,1,1,113.2,4689.5,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1771,1,1,0,0,13,1,1,90.5,1201.15,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1772,1,0,0,0,2,1,0,79.0,143.65,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1773,0,0,1,1,68,1,1,19.35,1292.65,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1774,1,0,1,1,1,1,1,48.75,48.75,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1775,1,1,0,0,65,1,1,109.05,7108.2,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1776,1,1,1,0,72,1,1,25.0,1802.55,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1777,0,0,0,0,28,1,1,54.9,1505.15,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1778,1,0,1,1,72,1,0,24.75,1859.1,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1779,0,0,0,0,2,1,1,91.15,168.5,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1780,0,0,0,1,18,1,0,20.15,390.85,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1781,1,1,1,0,60,1,1,104.35,6339.45,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
1782,0,1,0,0,26,1,1,66.05,1652.4,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1783,1,0,0,1,1,1,1,71.65,71.65,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1784,0,0,0,0,4,1,0,20.35,77.5,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1785,1,0,1,1,68,1,1,92.2,6392.85,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1786,0,0,0,0,38,1,1,84.25,3264.5,1,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
1787,0,1,1,0,42,1,1,105.2,4599.15,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
1788,0,0,1,0,57,1,1,19.6,1134.25,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1789,1,0,1,0,54,0,0,30.4,1621.35,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1790,0,0,0,0,12,1,0,78.1,947.3,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1791,0,0,1,0,44,1,1,61.5,2722.2,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
1792,1,0,1,1,42,1,1,69.4,3058.3,0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1793,1,0,1,1,72,1,0,24.75,1769.6,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1794,0,0,1,1,71,1,0,91.05,6293.75,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1795,0,0,1,0,19,1,0,89.65,1761.05,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1796,0,0,1,0,23,1,1,73.65,1642.75,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
1797,0,0,0,0,30,1,0,19.4,578.5,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1798,1,0,0,0,35,1,0,26.2,954.9,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1799,0,0,0,0,10,1,1,98.7,973.25,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1800,1,0,0,0,1,1,1,43.85,43.85,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1801,1,0,0,0,22,1,1,69.7,1490.4,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1802,1,0,1,1,7,0,0,38.55,280.0,0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
1803,0,0,0,0,36,0,1,53.1,1901.25,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True
1804,0,0,1,1,34,1,0,20.65,716.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1805,1,0,1,1,72,1,0,64.45,4720.0,0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
1806,1,0,1,1,36,1,0,25.1,930.95,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1807,0,0,0,0,1,1,0,76.35,76.35,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1808,0,0,0,0,23,1,1,79.15,1676.95,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1809,1,1,1,0,32,1,1,85.0,2642.05,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1810,0,0,1,1,71,1,1,95.15,6770.85,0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
1811,0,1,0,0,23,1,1,79.35,1835.3,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1812,1,0,1,0,17,1,1,96.65,1588.25,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
1813,1,0,0,0,1,1,1,75.5,75.5,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1814,1,0,1,1,12,1,0,19.7,258.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1815,0,0,1,0,72,1,0,20.5,1502.25,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1816,1,0,0,0,1,1,0,19.2,19.2,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1817,1,1,1,0,72,1,0,98.35,6929.4,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
1818,1,0,1,1,60,1,0,74.35,4453.3,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1819,0,0,1,1,61,0,0,51.35,3244.4,0,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
1820,0,0,1,0,6,1,0,45.65,323.45,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1821,1,1,1,0,32,1,0,85.3,2661.1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1822,0,0,0,1,31,1,1,86.55,2697.4,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1823,1,0,0,0,19,1,1,73.85,1424.5,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1824,1,0,1,1,72,1,0,20.3,1401.15,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1825,0,0,0,0,32,1,1,54.2,1739.6,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1826,1,0,1,0,65,1,1,90.65,5931.0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1827,0,0,1,1,45,0,1,50.9,2333.85,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1828,1,0,0,0,42,1,0,25.05,949.85,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1829,1,0,0,0,8,1,1,74.85,572.45,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1830,1,0,0,1,32,1,0,20.5,696.8,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1831,0,1,1,0,22,1,1,63.55,1381.8,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
1832,1,1,1,0,57,0,1,44.85,2572.95,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1833,1,0,0,0,1,1,0,47.95,47.95,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1834,1,1,0,0,1,1,0,45.1,45.1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1835,0,0,1,0,1,1,1,45.0,45.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1836,1,0,0,0,24,1,1,96.0,2122.45,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1837,1,0,0,0,1,1,0,20.05,20.05,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1838,1,1,0,0,54,1,1,90.05,4931.8,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1839,0,0,0,0,4,1,1,25.3,116.95,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1840,1,0,1,1,65,1,0,108.65,6937.95,1,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1841,0,0,1,0,56,1,0,24.3,1261.7,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1842,1,0,0,0,45,1,1,75.95,3273.8,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1843,0,0,1,1,71,1,0,19.7,1415.85,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1844,1,0,1,0,59,1,0,66.4,3958.2,0,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
1845,1,0,0,0,69,0,1,35.75,2492.25,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1846,1,0,0,0,19,1,0,18.8,279.2,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1847,0,0,1,1,55,1,0,19.4,1083.0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1848,0,0,0,0,38,1,0,19.3,755.5,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1849,1,0,0,0,10,1,1,45.55,402.6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1850,0,1,1,0,47,1,1,67.45,3252.0,0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
1851,0,0,1,0,2,0,1,35.1,68.75,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1852,1,0,0,0,1,1,0,46.2,46.2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1853,0,0,0,0,1,1,0,45.15,45.15,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1854,1,1,0,0,1,0,1,43.3,43.3,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
1855,1,0,1,1,46,1,1,20.1,936.85,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1856,0,1,0,0,38,1,1,57.15,2250.65,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
